osm_id,code,fclass,population,name,geometry,geometry_wkt
4556966559,1003,village,7000,Vattapalai,POINT (80.7831752 9.2510837),POINT (80.783175 9.251084)
4556978377,1003,village,6000,Amarivayal,POINT (80.9242114 8.9231948),POINT (80.924211 8.923195)
4557170039,1003,village,0,Thennamaravady,POINT (80.9145384 8.9756415),POINT (80.914538 8.975642)
4557170062,1003,village,0,Manal Kerni,POINT (80.9223518 8.9706887),POINT (80.922352 8.970689)
4557170071,1003,village,0,Vadda Madu,POINT (80.887692 8.992049),POINT (80.887692 8.992049)
4557505736,1003,village,0,Kokkilai,POINT (80.9513917 9.0003637),POINT (80.951392 9.000364)
4557507751,1003,village,0,Karunaaddukerni,POINT (80.9273186 9.0312239),POINT (80.927319 9.031224)
4557890415,1003,village,0,Kevil,POINT (80.5020797 9.534621),POINT (80.50208 9.534621)
4557902089,1003,village,0,Niththiyaveddai,POINT (80.4715047 9.5503657),POINT (80.471505 9.550366)
4557937627,1003,village,0,Thaddaan Thoddam,POINT (80.4428071 9.5582756),POINT (80.442807 9.558276)
4557937701,1003,village,0,Periya Pachilaipalli,POINT (80.4532333 9.5682464),POINT (80.453233 9.568246)
4557937762,1003,village,0,Kottandarkulam,POINT (80.4267501 9.5765679),POINT (80.42675 9.576568)
4558008087,1003,village,0,Weerasekaragama,POINT (81.1175023 6.7347305),POINT (81.117502 6.73473)
4558095578,1003,village,0,Maduruketiya,POINT (81.3198368 6.839654),POINT (81.319837 6.839654)
4558148615,1003,village,0,Galabedda,POINT (81.3874938 6.9172556),POINT (81.387494 6.917256)
4558152260,1003,village,0,Dombagahawela,POINT (81.4433238 6.9028139),POINT (81.443324 6.902814)
4558160758,1003,village,0,Kiwleyaya,POINT (81.5133775 6.9061536),POINT (81.513378 6.906154)
4558483172,1002,town,0,Nittambuwa,POINT (80.0964975 7.1440793),POINT (80.096498 7.144079)
4559312842,1003,village,0,Chempian Pattu South,POINT (80.3865988 9.6310794),POINT (80.386599 9.631079)
4559339592,1003,village,7000,Gurunagar,POINT (80.0170572 9.6541593),POINT (80.017057 9.654159)
4559454320,1003,village,0,Ulla,POINT (81.8233574 6.8322643),POINT (81.823357 6.832264)
4561207740,1003,village,100,8th Mile Post,POINT (81.2647699 7.0552748),POINT (81.26477 7.055275)
4561221894,1003,village,0,Bakinigahawela,POINT (81.2854365 6.9980174),POINT (81.285436 6.998017)
4561226144,1003,village,0,Dangoniya,POINT (81.2665127 7.0503209),POINT (81.266513 7.050321)
4561226329,1002,town,1500,Medagama,POINT (81.2759979 7.0345143),POINT (81.275998 7.034514)
4561226345,1003,village,0,Dahamgama,POINT (81.2597031 7.0820886),POINT (81.259703 7.082089)
4561226618,1003,village,0,Rideemaliyedda,POINT (81.1285659 7.2122106),POINT (81.128566 7.212211)
4561226635,1003,village,0,Uraniya,POINT (81.109275 7.2352578),POINT (81.109275 7.235258)
4561226682,1004,hamlet,0,Medayaya,POINT (81.0488766 7.2764662),POINT (81.048877 7.276466)
4561229326,1003,village,0,Gurulupotha,POINT (80.9290252 7.3413339),POINT (80.929025 7.341334)
4561229496,1003,village,0,Dambaraawa,POINT (81.0112935 7.3163263),POINT (81.011294 7.316326)
4561394241,1003,village,0,Nawagamuwa,POINT (80.0184276 6.924305),POINT (80.018428 6.924305)
4561515026,1003,village,0,Punitha Nagar,POINT (80.2491335 9.8033467),POINT (80.249134 9.803347)
4561891707,1003,village,8000,Valaippaadu,POINT (80.067496 9.356033),POINT (80.067496 9.356033)
4561905664,1020,island,0,Iranaitivu (North),POINT (79.9801151 9.2914766),POINT (79.980115 9.291477)
4561905665,1020,island,0,Iranaitivu (South),POINT (80.0009867 9.280574),POINT (80.000987 9.280574)
4561907450,1003,village,0,Koddaikaadu,POINT (79.9391777 9.724346),POINT (79.939178 9.724346)
4561921828,1003,village,7000,Kiraanchi,POINT (80.105115 9.3306832),POINT (80.105115 9.330683)
4561921831,1003,village,7000,Veravil,POINT (80.0852606 9.349875),POINT (80.085261 9.349875)
4561954978,1003,village,0,Kumulamunai,POINT (80.1284882 9.2801316),POINT (80.128488 9.280132)
4561954979,1003,village,7000,Naachikudaa,POINT (80.1242454 9.2594283),POINT (80.124245 9.259428)
4562777963,1003,village,0,Jeyapuram South,POINT (80.1771829 9.3136825),POINT (80.177183 9.313682)
4562777964,1002,town,8000,Mulankavil,POINT (80.1461421 9.2504437),POINT (80.146142 9.250444)
4562777965,1003,village,7000,Jeyapuram,POINT (80.1819659 9.3508729),POINT (80.181966 9.350873)
4563125052,1003,village,7000,Pallavarayankaddu,POINT (80.1562292 9.2994486),POINT (80.156229 9.299449)
4563125053,1003,village,7000,Kariyalai Nagapaduvaan,POINT (80.1518463 9.2826929),POINT (80.151846 9.282693)
4564205037,1003,village,0,Erumaitivu,POINT (80.0556553 9.3386215),POINT (80.055655 9.338622)
4564207077,1003,village,0,Kaakaitivu,POINT (80.0802804 9.3165111),POINT (80.08028 9.316511)
4564230254,1003,village,0,Chempankundu,POINT (80.196487 9.4344191),POINT (80.196487 9.434419)
4564230255,1003,village,0,Madduvilnadu,POINT (80.188732 9.5145954),POINT (80.188732 9.514595)
4564230256,1003,village,0,Palavi,POINT (80.1262894 9.4171693),POINT (80.126289 9.417169)
4564253708,1003,village,0,Pallikuda,POINT (80.1881942 9.4873618),POINT (80.188194 9.487362)
4564293314,1003,village,0,Keerimunai,POINT (80.0589382 9.38931),POINT (80.058938 9.38931)
4564293317,1003,village,0,Ponnaveli,POINT (80.0838376 9.3742272),POINT (80.083838 9.374227)
4564293325,1003,village,0,Vannakanvelli,POINT (80.1775958 9.4634044),POINT (80.177596 9.463404)
4564293328,1003,village,0,Kaaralkaddumunai,POINT (80.0809013 9.4032602),POINT (80.080901 9.40326)
4564293340,1003,village,0,Pallamadu,POINT (80.1171666 9.4095536),POINT (80.117167 9.409554)
4564316913,1003,village,0,Nochchimunai,POINT (80.1197925 9.2858389),POINT (80.119792 9.285839)
4564431588,1003,village,8000,Mudkompan,POINT (80.2680462 9.3850772),POINT (80.268046 9.385077)
4564431889,1004,hamlet,0,Saamipulam,POINT (80.2766865 9.4444039),POINT (80.276686 9.444404)
4564585300,1003,village,7000,Annathevan Vayal,POINT (80.2882303 9.4463997),POINT (80.28823 9.4464)
4564614345,1003,village,0,Vannerikkulam,POINT (80.2279309 9.3173426),POINT (80.227931 9.317343)
4564614346,1003,village,0,Kunchchukkulam,POINT (80.2343612 9.3371814),POINT (80.234361 9.337181)
