osm_id,code,fclass,name,layer,bridge,tunnel,geometry,geometry_wkt
259451386,6101,rail,Main Line,0,F,F,"LINESTRING (79.8894381 6.9558865, 79.8894849 6.9562231, 79.8895573 6.9565258, 79.88967 6.9568428, 79.8898659 6.9572075, 79.8901443 6.9575759, 79.8905239 6.9579829, 79.8908596 6.9582608, 79.8915445 6.9587197, 79.8919646 6.9590245, 79.8932587 6.9601995, 79.8943064 6.9611497, 79.8948101 6.9615987, 79.8952594 6.9619717, 79.8962147 6.9628521, 79.8965465 6.963235, 79.8967353 6.9635103, 79.8969166 6.9638263, 79.897052 6.9641377, 79.8971657 6.9644682, 79.8972332 6.964764, 79.8973089 6.9651134, 79.897625 6.9667874, 79.8978721 6.9681865, 79.898178 6.969868, 79.8986989 6.9725629, 79.8987335 6.9727581, 79.8990323 6.9744909, 79.8991577 6.9751811, 79.8992201 6.9755732, 79.8992923 6.9760265, 79.8995673 6.9775002, 79.8998746 6.9791957, 79.8999734 6.9797289, 79.8999842 6.9798355, 79.8999893 6.9802203, 79.8999685 6.9807174, 79.8998354 6.9817481, 79.8995354 6.9830739, 79.8994884 6.9832966, 79.8994389 6.9838508, 79.8994154 6.9843454, 79.8994328 6.9846652, 79.8994754 6.9851118, 79.899551 6.985565, 79.8997199 6.9862592, 79.8998947 6.9867798, 79.9000556 6.9871737, 79.9000777 6.9872277, 79.9002321 6.9875384, 79.9003945 6.987827, 79.9005836 6.9881631, 79.900659 6.988297, 79.9008094 6.9884786, 79.901277 6.9890355, 79.9021876 6.990016, 79.9027527 6.9906334, 79.9035847 6.9915384, 79.9042672 6.9922589, 79.9050674 6.9931163, 79.905967 6.9940583, 79.9063558 6.9945218, 79.9065175 6.9947549, 79.9067419 6.9951329, 79.9069375 6.9955628, 79.9071619 6.9962593, 79.9072141 6.9965235, 79.9072349 6.9967798, 79.907248 6.9974841, 79.9072323 6.9977612, 79.9071071 6.9986028, 79.9069133 6.9996612, 79.9068384 7.0000373, 79.9067672 7.0004223, 79.9067308 7.0006195, 79.906708 7.0008988, 79.9067024 7.0011978, 79.9067094 7.0014618, 79.9067523 7.0018399, 79.9067931 7.0021073, 79.9068806 7.002498, 79.9069896 7.0029074, 79.9070929 7.0031816, 79.9072524 7.0035373, 79.9074581 7.0038614, 79.9076745 7.0041732, 79.908075 7.0046024, 79.9085472 7.0049857, 79.9087272 7.00511, 79.9090716 7.0052783, 79.91131 7.0063451, 79.9120692 7.0067231, 79.9124109 7.0069251, 79.9129562 7.0072954, 79.9132458 7.0075569, 79.9137467 7.0080282, 79.9143154 7.00866, 79.9145867 7.0090251, 79.9148033 7.0093772, 79.9150354 7.0097993, 79.9155677 7.0109076, 79.9165121 7.0129661, 79.9173808 7.0148097, 79.9179574 7.016094, 79.9180267 7.0162486, 79.9181885 7.0166096, 79.9183357 7.0169381, 79.9190766 7.0184995, 79.9200633 7.0206035, 79.9205615 7.0216302, 79.9207594 7.022067, 79.9210147 7.0226969, 79.9211545 7.0231543, 79.9212697 7.0236122, 79.9213869 7.024077, 79.9214593 7.0245884, 79.9215139 7.0251582, 79.9216041 7.0260913, 79.9216191 7.0264228, 79.9216133 7.0268514, 79.9215838 7.0273201)","LINESTRING (79.889438 6.955886, 79.889485 6.956223, 79.889557 6.956526, 79.88967 6.956843, 79.889866 6.957208, 79.890144 6.957576, 79.890524 6.957983, 79.89086 6.958261, 79.891544 6.95872, 79.891965 6.959024, 79.893259 6.9602, 79.894306 6.96115, 79.89481 6.961599, 79.895259 6.961972, 79.896215 6.962852, 79.896546 6.963235, 79.896735 6.96351, 79.896917 6.963826, 79.897052 6.964138, 79.897166 6.964468, 79.897233 6.964764, 79.897309 6.965113, 79.897625 6.966787, 79.897872 6.968186, 79.898178 6.969868, 79.898699 6.972563, 79.898734 6.972758, 79.899032 6.974491, 79.899158 6.975181, 79.89922 6.975573, 79.899292 6.976026, 79.899567 6.9775, 79.899875 6.979196, 79.899973 6.979729, 79.899984 6.979836, 79.899989 6.98022, 79.899968 6.980717, 79.899835 6.981748, 79.899535 6.983074, 79.899488 6.983297, 79.899439 6.983851, 79.899415 6.984345, 79.899433 6.984665, 79.899475 6.985112, 79.899551 6.985565, 79.89972 6.986259, 79.899895 6.98678, 79.900056 6.987174, 79.900078 6.987228, 79.900232 6.987538, 79.900394 6.987827, 79.900584 6.988163, 79.900659 6.988297, 79.900809 6.988479, 79.901277 6.989036, 79.902188 6.990016, 79.902753 6.990633, 79.903585 6.991538, 79.904267 6.992259, 79.905067 6.993116, 79.905967 6.994058, 79.906356 6.994522, 79.906518 6.994755, 79.906742 6.995133, 79.906938 6.995563, 79.907162 6.996259, 79.907214 6.996524, 79.907235 6.99678, 79.907248 6.997484, 79.907232 6.997761, 79.907107 6.998603, 79.906913 6.999661, 79.906838 7.000037, 79.906767 7.000422, 79.906731 7.00062, 79.906708 7.000899, 79.906702 7.001198, 79.906709 7.001462, 79.906752 7.00184, 79.906793 7.002107, 79.906881 7.002498, 79.90699 7.002907, 79.907093 7.003182, 79.907252 7.003537, 79.907458 7.003861, 79.907674 7.004173, 79.908075 7.004602, 79.908547 7.004986, 79.908727 7.00511, 79.909072 7.005278, 79.91131 7.006345, 79.912069 7.006723, 79.912411 7.006925, 79.912956 7.007295, 79.913246 7.007557, 79.913747 7.008028, 79.914315 7.00866, 79.914587 7.009025, 79.914803 7.009377, 79.915035 7.009799, 79.915568 7.010908, 79.916512 7.012966, 79.917381 7.01481, 79.917957 7.016094, 79.918027 7.016249, 79.918188 7.01661, 79.918336 7.016938, 79.919077 7.0185, 79.920063 7.020604, 79.920562 7.02163, 79.920759 7.022067, 79.921015 7.022697, 79.921154 7.023154, 79.92127 7.023612, 79.921387 7.024077, 79.921459 7.024588, 79.921514 7.025158, 79.921604 7.026091, 79.921619 7.026423, 79.921613 7.026851, 79.921584 7.02732)"
259451387,6101,rail,Main Line,0,F,F,"LINESTRING (79.882276 6.940457, 79.8826341 6.9408079, 79.8829208 6.9411217, 79.8832398 6.9415559, 79.8835308 6.9420207, 79.8838186 6.9424844, 79.8846038 6.9438222)","LINESTRING (79.882276 6.940457, 79.882634 6.940808, 79.882921 6.941122, 79.88324 6.941556, 79.883531 6.942021, 79.883819 6.942484, 79.884604 6.943822)"
259451388,6101,rail,,0,F,F,"LINESTRING (79.8644371 6.9288405, 79.8645745 6.928957, 79.864723 6.9291141, 79.8648901 6.92923, 79.8659106 6.9296603, 79.8672662 6.9301546, 79.8682196 6.9304266, 79.8685187 6.9305126, 79.8698437 6.9310571, 79.8702233 6.9311642)","LINESTRING (79.864437 6.92884, 79.864574 6.928957, 79.864723 6.929114, 79.86489 6.92923, 79.865911 6.92966, 79.867266 6.930155, 79.86822 6.930427, 79.868519 6.930513, 79.869844 6.931057, 79.870223 6.931164)"
259451389,6101,rail,Main Line,1,T,F,"LINESTRING (79.8539273 6.9328676, 79.8541022 6.9328116, 79.8541298 6.9328037)","LINESTRING (79.853927 6.932868, 79.854102 6.932812, 79.85413 6.932804)"
259451390,6101,rail,,1,T,F,"LINESTRING (79.8820749 6.9401584, 79.8823381 6.9404048)","LINESTRING (79.882075 6.940158, 79.882338 6.940405)"
259451392,6101,rail,,0,F,F,"LINESTRING (79.8698437 6.9310571, 79.8703565 6.9312696, 79.8708807 6.9314878, 79.8713394 6.9316324)","LINESTRING (79.869844 6.931057, 79.870356 6.93127, 79.870881 6.931488, 79.871339 6.931632)"
259451393,6101,rail,Kelani Valley Line,1,T,F,"LINESTRING (79.8539164 6.932833, 79.8541183 6.9327675)","LINESTRING (79.853916 6.932833, 79.854118 6.932768)"
259451395,6101,rail,Main Line,1,T,F,"LINESTRING (79.8820403 6.9402428, 79.882276 6.940457)","LINESTRING (79.88204 6.940243, 79.882276 6.940457)"
259451396,6101,rail,Main Line,1,T,F,"LINESTRING (79.8896601 6.9534601, 79.8894553 6.9553658, 79.8894399 6.9555711, 79.8894381 6.9558865)","LINESTRING (79.88966 6.95346, 79.889455 6.955366, 79.88944 6.955571, 79.889438 6.955886)"
259451397,6101,rail,Coastal Line,1,T,F,"LINESTRING (79.8481495 6.9336645, 79.8476858 6.933601)","LINESTRING (79.84815 6.933664, 79.847686 6.933601)"
259451398,6101,rail,,1,T,F,"LINESTRING (79.8897422 6.9534352, 79.8894904 6.9553776, 79.8894792 6.9555676, 79.8894791 6.9558776)","LINESTRING (79.889742 6.953435, 79.88949 6.955378, 79.889479 6.955568, 79.889479 6.955878)"
259451399,6101,rail,,0,F,F,"LINESTRING (79.8531394 6.9329845, 79.8533622 6.9329509, 79.8536054 6.9328929, 79.8539052 6.9327977)","LINESTRING (79.853139 6.932984, 79.853362 6.932951, 79.853605 6.932893, 79.853905 6.932798)"
259451400,6101,rail,Main Line,0,F,F,"LINESTRING (79.8541298 6.9328037, 79.8544253 6.9327099, 79.85476 6.9325747, 79.8550237 6.9324504, 79.8553235 6.9322701, 79.8555742 6.932046, 79.8558269 6.931761, 79.8560317 6.9314698, 79.8564578 6.9305609, 79.8566067 6.9303222, 79.8567819 6.9300983, 79.8569887 6.9298856, 79.8572615 6.9296611, 79.8575754 6.9294616, 79.8601916 6.9280872, 79.8605258 6.927958, 79.860795 6.9278872, 79.8610918 6.9278465, 79.8614186 6.9278385, 79.8619004 6.9279099, 79.86264 6.9281268, 79.8632137 6.9282683)","LINESTRING (79.85413 6.932804, 79.854425 6.93271, 79.85476 6.932575, 79.855024 6.93245, 79.855324 6.93227, 79.855574 6.932046, 79.855827 6.931761, 79.856032 6.93147, 79.856458 6.930561, 79.856607 6.930322, 79.856782 6.930098, 79.856989 6.929886, 79.857262 6.929661, 79.857575 6.929462, 79.860192 6.928087, 79.860526 6.927958, 79.860795 6.927887, 79.861092 6.927846, 79.861419 6.927838, 79.8619 6.92791, 79.86264 6.928127, 79.863214 6.928268)"
259451401,6101,rail,,0,F,F,"LINESTRING (79.8541183 6.9327675, 79.8544476 6.9326605, 79.8547443 6.9325355, 79.8549823 6.9324281, 79.8552923 6.9322431, 79.8555476 6.9320231, 79.8558007 6.9317408, 79.8559919 6.9314566, 79.8564193 6.930549, 79.8567547 6.9300662, 79.856962 6.9298593, 79.8572413 6.9296337, 79.8575592 6.9294341, 79.8601789 6.9280477, 79.8605079 6.9279198, 79.8607891 6.9278487, 79.8610967 6.9278085, 79.8616218 6.9278176, 79.8619373 6.927867, 79.862414 6.9279872, 79.8630966 6.9281988, 79.8635453 6.9283106)","LINESTRING (79.854118 6.932768, 79.854448 6.93266, 79.854744 6.932536, 79.854982 6.932428, 79.855292 6.932243, 79.855548 6.932023, 79.855801 6.931741, 79.855992 6.931457, 79.856419 6.930549, 79.856755 6.930066, 79.856962 6.929859, 79.857241 6.929634, 79.857559 6.929434, 79.860179 6.928048, 79.860508 6.92792, 79.860789 6.927849, 79.861097 6.927808, 79.861622 6.927818, 79.861937 6.927867, 79.862414 6.927987, 79.863097 6.928199, 79.863545 6.928311)"
259451402,6101,rail,,0,F,F,"LINESTRING (79.8653215 6.9288244, 79.8655871 6.9289051, 79.8660817 6.9291109, 79.8667723 6.929398, 79.8672599 6.9296349, 79.8674901 6.9298053)","LINESTRING (79.865322 6.928824, 79.865587 6.928905, 79.866082 6.929111, 79.866772 6.929398, 79.86726 6.929635, 79.86749 6.929805)"
259451404,6101,rail,,0,F,F,"LINESTRING (79.8682196 6.9304266, 79.8677244 6.9302275, 79.8658893 6.9295353, 79.8649008 6.929115, 79.8646548 6.9289705)","LINESTRING (79.86822 6.930427, 79.867724 6.930228, 79.865889 6.929535, 79.864901 6.929115, 79.864655 6.92897)"
259451405,6101,rail,,0,F,F,"LINESTRING (79.8641675 6.9286716, 79.8642654 6.9287319, 79.8643358 6.9287766, 79.8644371 6.9288405)","LINESTRING (79.864168 6.928672, 79.864265 6.928732, 79.864336 6.928777, 79.864437 6.92884)"
259451406,6101,rail,,0,F,F,"LINESTRING (79.8678435 6.9299899, 79.867694 6.9298784, 79.8674178 6.9296643, 79.866853 6.9292971, 79.8661549 6.9289937, 79.8651392 6.9285931)","LINESTRING (79.867844 6.92999, 79.867694 6.929878, 79.867418 6.929664, 79.866853 6.929297, 79.866155 6.928994, 79.865139 6.928593)"
259451408,6101,rail,,0,F,F,"LINESTRING (79.8647964 6.9286953, 79.8651512 6.9287846, 79.8653215 6.9288244, 79.8660655 6.9291366, 79.8667576 6.9294293, 79.8674901 6.9298053, 79.8677184 6.9299645)","LINESTRING (79.864796 6.928695, 79.865151 6.928785, 79.865322 6.928824, 79.866066 6.929137, 79.866758 6.929429, 79.86749 6.929805, 79.867718 6.929964)"
259451410,6101,rail,,0,F,F,"LINESTRING (79.8524594 6.9329948, 79.8516303 6.9330367, 79.8501117 6.933171, 79.8496391 6.9332088, 79.8492905 6.9333)","LINESTRING (79.852459 6.932995, 79.85163 6.933037, 79.850112 6.933171, 79.849639 6.933209, 79.84929 6.9333)"
259451411,6101,rail,,0,F,F,"LINESTRING (79.8489388 6.9334816, 79.8492995 6.9334033, 79.8493111 6.9334008, 79.8501288 6.9333315, 79.8522859 6.9331467, 79.8525982 6.9331162, 79.8531359 6.9330415)","LINESTRING (79.848939 6.933482, 79.8493 6.933403, 79.849311 6.933401, 79.850129 6.933332, 79.852286 6.933147, 79.852598 6.933116, 79.853136 6.933042)"
259451414,6101,rail,Main Line,-1,F,F,"LINESTRING (79.8632137 6.9282683, 79.8640372 6.9285985)","LINESTRING (79.863214 6.928268, 79.864037 6.928598)"
259451416,6101,rail,,0,F,F,"LINESTRING (79.8488385 6.9336493, 79.8490916 6.9336006, 79.8493238 6.9335504, 79.8494557 6.9335219, 79.8501407 6.9334603, 79.8522975 6.9332703, 79.8523225 6.9332661, 79.8526037 6.9332184, 79.8531323 6.9331179)","LINESTRING (79.848838 6.933649, 79.849092 6.933601, 79.849324 6.93355, 79.849456 6.933522, 79.850141 6.93346, 79.852298 6.93327, 79.852322 6.933266, 79.852604 6.933218, 79.853132 6.933118)"
259516501,6101,rail,,0,F,F,"LINESTRING (79.8737796 6.932619, 79.8742719 6.9327718, 79.874366 6.932801, 79.8746651 6.9328966, 79.8749995 6.9330034, 79.8754053 6.9330584, 79.8758329 6.9330761, 79.8760625 6.9330584, 79.876399 6.9329779)","LINESTRING (79.87378 6.932619, 79.874272 6.932772, 79.874366 6.932801, 79.874665 6.932897, 79.875 6.933003, 79.875405 6.933058, 79.875833 6.933076, 79.876062 6.933058, 79.876399 6.932978)"
259516502,6101,rail,,0,F,F,"LINESTRING (79.8747519 6.9339056, 79.8748568 6.9340259, 79.8751409 6.9343782, 79.8756386 6.9351083, 79.8758952 6.9353769, 79.8765836 6.9359862, 79.8767853 6.9361294, 79.8774566 6.9364639, 79.8778971 6.9367791)","LINESTRING (79.874752 6.933906, 79.874857 6.934026, 79.875141 6.934378, 79.875639 6.935108, 79.875895 6.935377, 79.876584 6.935986, 79.876785 6.936129, 79.877457 6.936464, 79.877897 6.936779)"
259516503,6101,rail,,0,F,F,"LINESTRING (79.8628138 6.9283464, 79.8622882 6.9283692, 79.8621219 6.9283764, 79.8619625 6.9283941, 79.86145 6.9284653, 79.8611673 6.9285765, 79.8608579 6.9287363, 79.8603353 6.9291091)","LINESTRING (79.862814 6.928346, 79.862288 6.928369, 79.862122 6.928376, 79.861962 6.928394, 79.86145 6.928465, 79.861167 6.928576, 79.860858 6.928736, 79.860335 6.929109)"
259516505,6101,rail,,0,F,F,"LINESTRING (79.8772632 6.939911, 79.8768871 6.9390483, 79.8767459 6.9387113, 79.876592 6.9383439, 79.8755568 6.9358707, 79.8751246 6.9349152, 79.8750442 6.9348242)","LINESTRING (79.877263 6.939911, 79.876887 6.939048, 79.876746 6.938711, 79.876592 6.938344, 79.875557 6.935871, 79.875125 6.934915, 79.875044 6.934824)"
259516506,6101,rail,,0,F,F,"LINESTRING (79.8751409 6.9343782, 79.8752631 6.9346343, 79.8755371 6.9350419, 79.8758115 6.9353756, 79.8766667 6.9361192, 79.8769443 6.9362715, 79.8773945 6.9364728, 79.8778267 6.9367627)","LINESTRING (79.875141 6.934378, 79.875263 6.934634, 79.875537 6.935042, 79.875812 6.935376, 79.876667 6.936119, 79.876944 6.936272, 79.877394 6.936473, 79.877827 6.936763)"
259516507,6101,rail,,0,F,F,"LINESTRING (79.8703565 6.9312696, 79.8700233 6.9311686, 79.8695903 6.9309966, 79.8689145 6.9307416, 79.8684195 6.93063, 79.8665902 6.9302328, 79.8663674 6.9301771, 79.8659617 6.9300758, 79.8651737 6.9297617)","LINESTRING (79.870356 6.93127, 79.870023 6.931169, 79.86959 6.930997, 79.868914 6.930742, 79.86842 6.93063, 79.86659 6.930233, 79.866367 6.930177, 79.865962 6.930076, 79.865174 6.929762)"
259516508,6101,rail,,0,F,F,"LINESTRING (79.8720901 6.9319158, 79.8724466 6.9320563, 79.8727017 6.9321625, 79.8731583 6.9323528, 79.8734654 6.9325254, 79.87379 6.9327398, 79.8740189 6.9329138, 79.8743431 6.9332831, 79.8760208 6.9347076, 79.877767 6.9362718, 79.8780636 6.9365325, 79.8781005 6.936566, 79.8783745 6.9367944, 79.8784168 6.9368245, 79.8796153 6.9376773, 79.8799487 6.9379493, 79.8802139 6.938248, 79.8809105 6.9389783, 79.8819899 6.9399804)","LINESTRING (79.87209 6.931916, 79.872447 6.932056, 79.872702 6.932162, 79.873158 6.932353, 79.873465 6.932525, 79.87379 6.93274, 79.874019 6.932914, 79.874343 6.933283, 79.876021 6.934708, 79.877767 6.936272, 79.878064 6.936532, 79.8781 6.936566, 79.878374 6.936794, 79.878417 6.936824, 79.879615 6.937677, 79.879949 6.937949, 79.880214 6.938248, 79.88091 6.938978, 79.88199 6.93998)"
259516509,6101,rail,,0,F,F,"LINESTRING (79.8751565 6.9365226, 79.8752443 6.9368203, 79.8753059 6.9369672, 79.8753503 6.9370653, 79.8753808 6.9371552, 79.8754884 6.937454, 79.8756011 6.9379253)","LINESTRING (79.875156 6.936523, 79.875244 6.93682, 79.875306 6.936967, 79.87535 6.937065, 79.875381 6.937155, 79.875488 6.937454, 79.875601 6.937925)"
259516510,6101,rail,,0,F,F,"LINESTRING (79.86213 6.9283166, 79.8618892 6.9282944, 79.8614119 6.9283139, 79.8611963 6.9283722, 79.8610074 6.92845, 79.8604908 6.9288224, 79.8599479 6.9294704, 79.8596149 6.9298812)","LINESTRING (79.86213 6.928317, 79.861889 6.928294, 79.861412 6.928314, 79.861196 6.928372, 79.861007 6.92845, 79.860491 6.928822, 79.859948 6.92947, 79.859615 6.929881)"
259516511,6101,rail,,0,F,F,"LINESTRING (79.8740609 6.9332484, 79.8741996 6.9333843, 79.8743954 6.9335893, 79.8747519 6.9339056, 79.8749393 6.9340512, 79.8751565 6.9343153, 79.8755607 6.934926, 79.8757707 6.9351844, 79.8767866 6.9360775, 79.8769841 6.9361848, 79.8771172 6.9362312)","LINESTRING (79.874061 6.933248, 79.8742 6.933384, 79.874395 6.933589, 79.874752 6.933906, 79.874939 6.934051, 79.875156 6.934315, 79.875561 6.934926, 79.875771 6.935184, 79.876787 6.936078, 79.876984 6.936185, 79.877117 6.936231)"
259516512,6101,rail,,0,F,F,"LINESTRING (79.856308 6.9322101, 79.8565699 6.9321347, 79.8567502 6.9320656, 79.8570762 6.9319431, 79.857417 6.9317641, 79.8575055 6.9316946, 79.8577173 6.9314333, 79.858044 6.9307749, 79.8582518 6.9304605, 79.8586834 6.9299221, 79.8593524 6.9292167)","LINESTRING (79.856308 6.93221, 79.85657 6.932135, 79.85675 6.932066, 79.857076 6.931943, 79.857417 6.931764, 79.857506 6.931695, 79.857717 6.931433, 79.858044 6.930775, 79.858252 6.93046, 79.858683 6.929922, 79.859352 6.929217)"
259516513,6101,rail,,0,F,F,"LINESTRING (79.8744933 6.9340725, 79.8746006 6.9342589, 79.874732 6.9345744, 79.8747876 6.93484, 79.8748552 6.9350957, 79.8748771 6.9352755, 79.8749956 6.9379326, 79.8750528 6.9382818, 79.8750686 6.9384439)","LINESTRING (79.874493 6.934072, 79.874601 6.934259, 79.874732 6.934574, 79.874788 6.93484, 79.874855 6.935096, 79.874877 6.935276, 79.874996 6.937933, 79.875053 6.938282, 79.875069 6.938444)"
259516514,6101,rail,,0,F,F,"LINESTRING (79.8751246 6.9349152, 79.8752356 6.9350866, 79.8753695 6.9353612, 79.8766176 6.9382803, 79.876789 6.9385981, 79.8770035 6.9389783, 79.8771435 6.9392191, 79.8772692 6.939435, 79.8775163 6.93987)","LINESTRING (79.875125 6.934915, 79.875236 6.935087, 79.87537 6.935361, 79.876618 6.93828, 79.876789 6.938598, 79.877004 6.938978, 79.877144 6.939219, 79.877269 6.939435, 79.877516 6.93987)"
259516515,6101,rail,,0,F,F,"LINESTRING (79.8745723 6.9342748, 79.8746194 6.9344613, 79.8747098 6.9350713, 79.8747712 6.9366149, 79.8748861 6.9372206, 79.8749559 6.9377059, 79.8749956 6.9379326)","LINESTRING (79.874572 6.934275, 79.874619 6.934461, 79.87471 6.935071, 79.874771 6.936615, 79.874886 6.937221, 79.874956 6.937706, 79.874996 6.937933)"
259516516,6101,rail,,0,F,F,"LINESTRING (79.8567502 6.9320656, 79.8570811 6.9319624, 79.8574241 6.9317856, 79.8575392 6.9316927, 79.8577549 6.9314372, 79.857886 6.9311963, 79.8579385 6.9310796, 79.8581311 6.9306983, 79.8586636 6.9300046, 79.8589825 6.9296273, 79.8591507 6.9294728, 79.8593473 6.9292988)","LINESTRING (79.85675 6.932066, 79.857081 6.931962, 79.857424 6.931786, 79.857539 6.931693, 79.857755 6.931437, 79.857886 6.931196, 79.857938 6.93108, 79.858131 6.930698, 79.858664 6.930005, 79.858982 6.929627, 79.859151 6.929473, 79.859347 6.929299)"
259516517,6101,rail,,0,F,F,"LINESTRING (79.8550983 6.9325496, 79.8554765 6.9324337, 79.8557353 6.9323485, 79.8561014 6.9321768, 79.8565011 6.9318985, 79.8572573 6.9312501, 79.8574812 6.9309777, 79.8575904 6.9307237, 79.8576937 6.9305218, 79.8580697 6.9299465, 79.8583805 6.9295572, 79.8585162 6.929427, 79.8590504 6.9291296, 79.8594465 6.9288698, 79.8596433 6.9287447, 79.860017 6.9285389, 79.8604033 6.9283418)","LINESTRING (79.855098 6.93255, 79.855476 6.932434, 79.855735 6.932348, 79.856101 6.932177, 79.856501 6.931898, 79.857257 6.93125, 79.857481 6.930978, 79.85759 6.930724, 79.857694 6.930522, 79.85807 6.929946, 79.85838 6.929557, 79.858516 6.929427, 79.85905 6.92913, 79.859446 6.92887, 79.859643 6.928745, 79.860017 6.928539, 79.860403 6.928342)"
259516518,6101,rail,,0,F,F,"LINESTRING (79.8595603 6.9298359, 79.8601179 6.9291635, 79.860437 6.9288161, 79.860675 6.9285937, 79.8610555 6.928316, 79.8613792 6.92818, 79.8615664 6.9281509, 79.8619044 6.9281589)","LINESTRING (79.85956 6.929836, 79.860118 6.929164, 79.860437 6.928816, 79.860675 6.928594, 79.861056 6.928316, 79.861379 6.92818, 79.861566 6.928151, 79.861904 6.928159)"
259516519,6101,rail,,0,F,F,"LINESTRING (79.8635449 6.928444, 79.8631154 6.9283692, 79.8628138 6.9283464, 79.8625093 6.9283153, 79.86213 6.9283166, 79.8616835 6.9283722, 79.8612593 6.9284945, 79.8609528 6.9286237, 79.8606952 6.928778, 79.8603984 6.9290295, 79.8603353 6.9291091, 79.8596724 6.9299161)","LINESTRING (79.863545 6.928444, 79.863115 6.928369, 79.862814 6.928346, 79.862509 6.928315, 79.86213 6.928317, 79.861684 6.928372, 79.861259 6.928494, 79.860953 6.928624, 79.860695 6.928778, 79.860398 6.92903, 79.860335 6.929109, 79.859672 6.929916)"
259516520,6101,rail,,0,F,F,"LINESTRING (79.8618536 6.9280664, 79.8615529 6.9280746, 79.861217 6.9281301, 79.8608188 6.9282536, 79.8604774 6.9284305, 79.8602728 6.9285635, 79.8598656 6.9288789, 79.8582434 6.9308195, 79.8576541 6.9316074, 79.8574321 6.9318184, 79.857245 6.9319163, 79.856831 6.9320885, 79.8563006 6.9322519)","LINESTRING (79.861854 6.928066, 79.861553 6.928075, 79.861217 6.92813, 79.860819 6.928254, 79.860477 6.92843, 79.860273 6.928564, 79.859866 6.928879, 79.858243 6.93082, 79.857654 6.931607, 79.857432 6.931818, 79.857245 6.931916, 79.856831 6.932088, 79.856301 6.932252)"
259516521,6101,rail,,0,F,F,"LINESTRING (79.856831 6.9320885, 79.8570989 6.9320175, 79.8573827 6.9319022, 79.8574975 6.9318216, 79.8577383 6.9315924, 79.8581537 6.9310434, 79.858378 6.9307253, 79.8597302 6.9290953, 79.8600199 6.9287966, 79.8601475 6.9287023, 79.8605705 6.9284346, 79.8608316 6.9283101, 79.8612759 6.9281618, 79.8615971 6.9281055)","LINESTRING (79.856831 6.932088, 79.857099 6.932018, 79.857383 6.931902, 79.857498 6.931822, 79.857738 6.931592, 79.858154 6.931043, 79.858378 6.930725, 79.85973 6.929095, 79.86002 6.928797, 79.860148 6.928702, 79.86057 6.928435, 79.860832 6.92831, 79.861276 6.928162, 79.861597 6.928106)"
259516522,6101,rail,,0,F,F,"LINESTRING (79.876949 6.9389692, 79.8773322 6.9398779)","LINESTRING (79.876949 6.938969, 79.877332 6.939878)"
259516523,6101,rail,,0,F,F,"LINESTRING (79.857245 6.9319163, 79.8570811 6.9319824, 79.8565699 6.9321347)","LINESTRING (79.857245 6.931916, 79.857081 6.931982, 79.85657 6.932135)"
259516526,6101,rail,,0,F,F,"LINESTRING (79.8665902 6.9302328, 79.8652017 6.9296478)","LINESTRING (79.86659 6.930233, 79.865202 6.929648)"
259516527,6101,rail,,0,F,F,"LINESTRING (79.8663674 6.9301771, 79.8651905 6.9296895)","LINESTRING (79.866367 6.930177, 79.86519 6.92969)"
259516528,6101,rail,,0,F,F,"LINESTRING (79.8763913 6.9385665, 79.8762801 6.9381078)","LINESTRING (79.876391 6.938566, 79.87628 6.938108)"
259516529,6101,rail,,0,F,F,"LINESTRING (79.8785376 6.9362265, 79.8792636 6.9370613, 79.8796601 6.9374781)","LINESTRING (79.878538 6.936226, 79.879264 6.937061, 79.87966 6.937478)"
259516530,6101,rail,,0,F,F,"LINESTRING (79.8727456 6.9323279, 79.8730731 6.9325921, 79.8733762 6.9327964, 79.8737509 6.9330614, 79.8741735 6.9334142, 79.8743579 6.9336053, 79.8745154 6.9338202, 79.8746118 6.9340117, 79.8749969 6.9349347, 79.8750311 6.9350963, 79.87506 6.9352705, 79.875173 6.9356784, 79.875257 6.93597, 79.8753379 6.936281, 79.8754254 6.9365799, 79.876404 6.9389598, 79.8766456 6.939626)","LINESTRING (79.872746 6.932328, 79.873073 6.932592, 79.873376 6.932796, 79.873751 6.933061, 79.874174 6.933414, 79.874358 6.933605, 79.874515 6.93382, 79.874612 6.934012, 79.874997 6.934935, 79.875031 6.935096, 79.87506 6.93527, 79.875173 6.935678, 79.875257 6.93597, 79.875338 6.936281, 79.875425 6.93658, 79.876404 6.93896, 79.876646 6.939626)"
